pair,dir,pnl,result,exit_type,confluence
NZDJPY,SELL,-104.71718501481426,LOSS,SL,70.0
NZDJPY,SELL,-103.67001316466613,LOSS,SL,65.0
NZDJPY,BUY,7.7847096479432745,WIN,SL,75.0
NZDJPY,SELL,-102.7111601294989,LOSS,SL,85.0
NZDJPY,BUY,-101.68404852820392,LOSS,SL,75.0
NZDJPY,BUY,-100.66720804292187,LOSS,SL,85.0
NZDJPY,SELL,149.49080394373638,WIN,TP,85.0
NZDJPY,BUY,151.73316600289752,WIN,TP,85.0
NZDJPY,SELL,-102.672775661959,LOSS,SL,80.0
NZDJPY,SELL,-101.6460479053394,LOSS,SL,85.0
NZDJPY,BUY,-100.62958742628602,LOSS,SL,75.0
NZDJPY,SELL,-99.62329155202315,LOSS,SL,70.0
NZDJPY,BUY,5.762262910763728,WIN,SL,85.0
NZDJPY,SELL,-98.68468126561056,LOSS,SL,60.0
NZDJPY,SELL,146.5467516794328,WIN,TP,85.0
NZDJPY,SELL,-99.16330196974877,LOSS,SL,65.0
NZDJPY,SELL,-98.17166895005128,LOSS,SL,65.0
NZDJPY,BUY,145.78492839082506,WIN,TP,50.0
NZDJPY,BUY,-98.64780154445901,LOSS,SL,95.0
NZDJPY,BUY,146.49198529352162,WIN,TP,70.0
NZDJPY,SELL,-99.12624338194965,LOSS,SL,85.0
NZDJPY,BUY,7.186566781786263,WIN,SL,75.0
NZDJPY,SELL,-98.206846615948,LOSS,SL,75.0
NZDJPY,BUY,-97.22477814978853,LOSS,SL,85.0
NZDJPY,SELL,-96.25253036829065,LOSS,SL,55.0
NZDJPY,SELL,142.9350075969146,WIN,TP,100.0
NZDJPY,BUY,145.0790327108676,WIN,TP,100.0
NZDJPY,SELL,147.2552182015254,WIN,TP,85.0
NZDJPY,SELL,-99.64269764970082,LOSS,SL,85.0
NZDJPY,BUY,9.206985262830786,WIN,SL,85.0
NZDJPY,BUY,148.10751078874554,WIN,TP,75.0
NZDJPY,SELL,-100.21941563371958,LOSS,SL,75.0
NZDJPY,BUY,148.8258322160736,WIN,TP,75.0
NZDJPY,SELL,-100.70547979954313,LOSS,SL,75.0
NZDJPY,BUY,122.44180015950823,WIN,SL,85.0
NZDJPY,SELL,271.21471057069925,WIN,SL,55.0
NZDJPY,BUY,-103.63499010884976,LOSS,SL,85.0
NZDJPY,BUY,153.8979603116419,WIN,TP,85.0
NZDJPY,BUY,-104.13761981087768,LOSS,SL,80.0
NZDJPY,SELL,-103.0962436127689,LOSS,SL,80.0
NZDJPY,SELL,153.09792176495745,WIN,TP,85.0
NZDJPY,SELL,-103.59626039429081,LOSS,SL,70.0
NZDJPY,SELL,153.84044668551823,WIN,TP,85.0
NZDJPY,BUY,11.17425603546942,WIN,SL,80.0
NZDJPY,BUY,-104.21044481755777,LOSS,SL,90.0
NZDJPY,SELL,-103.16834036938221,LOSS,SL,85.0
NZDJPY,BUY,-102.13665696568836,LOSS,SL,85.0
NZDJPY,SELL,151.67293559405238,WIN,TP,55.0
NZDJPY,SELL,-102.63201975197202,LOSS,SL,80.0
NZDJPY,BUY,152.40854933168302,WIN,TP,65.0
NZDJPY,SELL,-103.12978504776912,LOSS,SL,85.0
NZDJPY,BUY,6.2527735351455345,WIN,SL,55.0
NZDJPY,SELL,153.24152239896694,WIN,TP,85.0
NZDJPY,BUY,-103.69343015663253,LOSS,SL,75.0
NZDJPY,SELL,153.98474378260258,WIN,TP,65.0
NZDJPY,BUY,-104.19634329289224,LOSS,SL,85.0
NZDJPY,BUY,8.792448755517265,WIN,SL,65.0
NZDJPY,SELL,95.72741446858237,WIN,SL,85.0
NZDJPY,BUY,-104.19957849220431,LOSS,SL,80.0
NZDJPY,SELL,-103.15758270728227,LOSS,SL,75.0
NZDJPY,BUY,-102.12600688020943,LOSS,SL,65.0
NZDJPY,BUY,-101.10474681140735,LOSS,SL,65.0
NZDJPY,SELL,-100.09369934329328,LOSS,SL,75.0
NZDJPY,BUY,-99.09276234986035,LOSS,SL,75.0
NZDJPY,SELL,-98.10183472636174,LOSS,SL,70.0
NZDJPY,BUY,-97.12081637909812,LOSS,SL,80.0
NZDJPY,SELL,-96.14960821530714,LOSS,SL,85.0
